596,53,9,68,102,0,0,0,0,0,1,"Significant Disruption of Search Area",0,,0,0,,"00:00.00",0,$26.00,4/2/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",61,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
597,53,9,72,102,0,1,0,0,0,0,"",0,,0,0,,"01:04.84",64840,$26.00,4/2/2025 0:00:00,"6",6,16,"PP",0,1,,"?",61,13,"010484","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
598,53,9,73,102,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/2/2025 0:00:00,"NQ",9996,11,"PP",0,1,,"?",61,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
599,53,9,79,102,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/2/2025 0:00:00,"NQ",9996,12,"PP",0,1,,"?",61,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
600,53,9,84,102,0,0,1,0,1,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/2/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",61,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
602,56,9,67,103,0,1,0,0,0,0,"",0,,0,0,,"00:36.40",36400,$26.00,4/2/2025 0:00:00,"1",1,12,"PP",0,1,,"?",13,13,"003640","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
605,56,9,71,103,0,1,0,0,0,0,"",0,,0,0,,"00:11.03",11030,$26.00,4/2/2025 0:00:00,"2",2,9,"PP",0,1,,"?",13,13,"001103","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
606,56,9,79,103,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/2/2025 0:00:00,"NQ",9996,12,"PP",0,1,,"?",13,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
607,56,9,90,103,0,1,0,0,0,0,"",0,,0,0,,"00:28.53",28530,$26.00,4/2/2025 0:00:00,"5",5,14,"PP",0,1,,"?",13,16,"002853","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
609,55,9,67,104,0,1,0,0,0,0,"",0,,0,0,,"00:38.25",38250,$26.00,4/2/2025 0:00:00,"2",2,12,"PP",0,1,,"?",13,13,"003825","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
610,55,9,72,104,0,1,0,0,0,0,"",0,,0,0,,"00:21.25",21250,$26.00,4/2/2025 0:00:00,"1",1,16,"PP",0,1,,"?",13,13,"002125","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
611,55,9,79,104,0,1,0,0,0,0,"",0,,0,0,,"00:32.44",32440,$26.00,4/2/2025 0:00:00,"1",1,12,"PP",0,1,,"?",13,16,"003244","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
613,55,9,90,104,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/2/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",13,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
615,54,9,65,105,0,1,0,0,0,0,"",0,,0,0,,"01:13.78",73780,$26.00,4/2/2025 0:00:00,"10",10,14,"PP",0,1,,"?",64,13,"011378","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
619,54,9,89,105,0,1,0,0,0,0,"",0,,0,0,,"00:41.16",41160,$26.00,4/2/2025 0:00:00,"8",8,11,"PP",0,1,,"?",64,16,"004116","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
620,54,9,87,105,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/2/2025 0:00:00,"NQ",9996,5,"PP",0,1,,"?",64,16,"00:00.00","00:00.00","00:00.00",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,"NQ","Accepted",0,0,,,0
623,57,9,68,106,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/3/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",44,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
624,57,9,73,106,0,1,0,0,1,0,"",0,,0,0,,"03:03.09",83000,$26.00,4/3/2025 0:00:00,"5",5,11,"PP",0,1,,"?",44,13,"012300","014009","000000",100090,0,1,1,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
625,57,9,84,106,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/3/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",44,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
627,57,9,87,106,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/3/2025 0:00:00,"NQ",9996,5,"PP",0,1,,"?",44,16,"00:00.00","00:00.00","00:00.00",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,"NQ","Accepted",0,0,,,0
636,59,9,65,108,0,1,0,0,0,0,"",0,,0,0,,"00:17.50",17500,$26.00,4/3/2025 0:00:00,"5",5,14,"PP",0,1,,"?",68,13,"001750","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
637,59,9,70,108,0,1,0,0,0,0,"",0,,0,0,,"00:21.03",21030,$26.00,4/3/2025 0:00:00,"5",5,13,"PP",0,1,,"'",68,13,"002103","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
638,59,9,77,108,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/3/2025 0:00:00,"NQ",9996,14,"PP",0,1,,""",68,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
639,59,9,89,108,0,1,0,0,0,0,"",0,,0,0,,"00:33.78",33780,$26.00,4/3/2025 0:00:00,"6",6,11,"PP",0,1,,"?",68,16,"003378","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
640,59,9,87,108,0,1,0,0,0,0,"-",0,,0,0,,"00:30.53",30530,$26.00,4/3/2025 0:00:00,"1",1,5,"PP",0,1,,"'",68,16,"00:30.53","00:00.00","00:00.00",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,"Qualified","Accepted",0,0,,,0
642,61,9,68,109,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/3/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",45,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
643,61,9,72,109,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/3/2025 0:00:00,"NQ",9996,16,"PP",0,1,,"?",45,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
644,61,9,84,109,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/3/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",45,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
645,61,9,87,109,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/3/2025 0:00:00,"NQ",9996,5,"PP",0,1,,"?",45,16,"00:00.00","00:00.00","00:00.00",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,"NQ","Accepted",0,0,,,0
648,60,9,70,110,0,1,0,0,0,0,"",0,,0,0,,"00:22.47",22470,$26.00,4/3/2025 0:00:00,"6",6,13,"PP",0,1,,"^",45,13,"002247","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
651,60,9,89,110,0,1,0,0,0,0,"",0,,0,0,,"00:17.87",17870,$26.00,4/3/2025 0:00:00,"2",2,11,"PP",0,1,,"?",45,16,"001787","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
653,63,9,65,111,0,1,0,0,0,0,"",0,,0,0,,"00:07.94",7940,$26.00,4/4/2025 0:00:00,"2",2,14,"PP",0,1,,"¯",70,13,"000794","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
654,63,9,70,111,0,1,0,0,0,0,"",0,,0,0,,"00:11.94",11940,$26.00,4/4/2025 0:00:00,"2",2,13,"PP",0,1,,"´",70,13,"001194","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
655,63,9,77,111,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/4/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"`",70,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
656,63,9,89,111,0,1,0,0,0,0,"",0,,0,0,,"00:34.34",34340,$26.00,4/4/2025 0:00:00,"7",7,11,"PP",0,1,,"?",70,16,"003434","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
663,65,9,68,113,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",57,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
665,65,9,84,113,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",57,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
666,65,9,87,113,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,5,"PP",0,1,,"?",57,16,"00:00.00","00:00.00","00:00.00",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,"NQ","Accepted",0,0,,,0
668,67,9,65,114,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",73,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
669,67,9,70,114,0,1,0,0,0,0,"",0,,0,0,,"00:28.04",28040,$26.00,4/7/2025 0:00:00,"7",7,13,"PP",0,1,,"?",73,13,"002804","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
670,67,9,77,114,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"°",73,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
671,67,9,89,114,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,11,"PP",0,1,,"?",73,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
673,68,9,67,115,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,12,"1359",0,1,,"?",10,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
674,68,9,72,115,0,1,0,0,0,0,"",0,,0,0,,"01:33.72",93720,$26.00,4/7/2025 0:00:00,"7",7,16,"1359",0,1,,"?",10,13,"013372","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
678,69,9,73,116,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",74210,$26.00,4/7/2025 0:00:00,"NQ",9996,11,"1359",0,1,,"?",10,13,"011421","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
692,72,9,78,119,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,9,"5052",0,1,,"?",25,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
695,73,9,67,120,0,1,0,0,0,0,"",0,,0,0,,"01:58.18",118180,$26.00,4/7/2025 0:00:00,"3",3,12,"5052",0,1,,"?",25,13,"015818","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
696,73,9,72,120,0,1,0,0,0,0,"",0,,0,0,,"01:04.69",64690,$26.00,4/7/2025 0:00:00,"5",5,16,"5052",0,1,,"?",25,13,"010469","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
697,73,9,79,120,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,12,"5052",0,1,,"?",25,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
699,72,9,66,119,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,10,"5052",0,1,,"?",25,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
700,72,9,71,119,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/7/2025 0:00:00,"NQ",9996,9,"5052",0,1,,"?",25,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
703,72,9,90,119,0,1,0,0,0,0,"",0,,0,0,,"00:21.72",21720,$26.00,4/7/2025 0:00:00,"3",3,14,"5052",0,1,,"?",25,16,"002172","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"CK","000000",0,0,,"Accepted",0,0,,,0
710,75,9,66,122,0,1,0,0,0,0,"",0,,0,0,,"00:14.31",14310,$26.00,4/10/2025 0:00:00,"3",3,10,"PP",0,1,,"^",55,13,"001431","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
711,75,9,71,122,0,1,0,0,0,0,"",0,,0,0,,"00:19.19",19190,$26.00,4/10/2025 0:00:00,"4",4,9,"PP",0,1,,"~",55,13,"001919","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
712,75,9,78,122,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/10/2025 0:00:00,"NQ",9996,9,"PP",0,1,,"¯",55,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
713,75,9,90,122,0,1,0,0,0,0,"",0,,0,0,,"01:03.00",63000,$26.00,4/10/2025 0:00:00,"8",8,14,"PP",0,1,,"¯",55,16,"010300","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
717,76,9,65,123,0,1,0,0,0,0,"",0,,0,0,,"00:38.09",38090,$26.00,4/11/2025 0:00:00,"7",7,14,"PP",0,1,,"?",53,13,"003809","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
718,76,9,70,123,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/11/2025 0:00:00,"NQ",9996,13,"PP",0,1,,"°",53,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
720,76,9,77,123,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/11/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",53,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
722,78,9,65,124,0,0,0,0,0,1,"Dog Eliminated in Area",0,,0,0,,"00:00.00",0,$26.00,4/11/2025 0:00:00,"NQ",9996,14,"PP",0,1,,""",53,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
723,78,9,70,124,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/11/2025 0:00:00,"NQ",9996,13,"PP",0,1,,"?",53,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
724,78,9,77,124,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/11/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",53,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
725,78,9,89,124,0,0,0,0,0,1,"Dog Eliminated in Area",0,,0,0,,"00:00.00",0,$26.00,4/11/2025 0:00:00,"NQ",9996,11,"PP",0,1,,"?",53,16,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
727,79,9,65,125,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",0,$26.00,4/12/2025 0:00:00,"NQ",9996,14,"PP",0,1,,"?",75,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
728,79,9,70,125,0,1,0,0,0,0,"",0,,0,0,,"00:33.25",33250,$26.00,4/12/2025 0:00:00,"8",8,13,"PP",0,1,,"?",75,13,"003325","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
740,83,9,69,128,0,0,0,0,0,1,"Incorrect Call",0,,0,0,,"00:00.00",0,$26.00,4/15/2025 0:00:00,"NQ",9996,5,"PP",0,1,,"?",77,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
741,83,9,85,128,0,1,0,0,0,0,"",0,,0,0,,"01:17.37",77370,$26.00,4/15/2025 0:00:00,"1",1,5,"PP",0,1,,"?",77,16,"011737","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
749,86,9,68,131,0,0,0,0,0,0,,0,,1,0,,"00:00.00",0,$26.00,4/15/2025 0:00:00,"Absent",9997,14,"PP",0,1,,"?",23,13,"000000","000000","000000",0,0,0,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
750,86,9,73,131,0,0,0,0,0,1,"Max Time",0,,0,0,,"00:00.00",61090,$26.00,4/15/2025 0:00:00,"NQ",9996,11,"PP",0,1,,"?",23,13,"010109","000000","000000",0,0,1,0,0,$26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,"PP","000000",0,0,,"Accepted",0,0,,,0
